time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.12,    -0.103,    -0.493,     2.543   3450.091   3112.683   103.127   2846.426
0.18,    -0.431,    -0.916,     3.253   3421.746   2594.692   140.429   2661.190
0.24,    -0.854,    -0.794,     4.059   3370.239   2139.609   210.470   2404.476
0.30,    -1.138,    -0.868,     5.384   3015.473   2256.123   124.330   1663.914
0.36,    -1.265,    -1.228,     6.813   2630.292   532.852   120.682   695.271
0.42,    -1.598,    -1.580,     8.300   2506.648   267.655    98.570   511.307
0.48,    -1.995,    -1.900,     9.699   1854.110   238.506    31.491   327.984
0.54,    -2.417,    -2.198,    11.053   891.703    79.962    11.418   105.841
0.06,     0.136,    -0.116,     1.289   3317.455   2707.404   276.685   3070.333
0.12,    -0.758,    -0.408,     1.416   3497.147   3126.562    74.113   3340.367
0.18,    -2.090,    -1.199,     1.875   3447.092   3077.085   101.399   3237.382
0.24,    -3.025,    -2.000,     2.204   3217.258   2881.318   220.338   1755.104
0.30,    -4.606,    -2.861,     2.485   3515.121   745.839    83.303   861.041
0.36,    -6.183,    -3.717,     2.698   3481.832   909.767    54.101   163.654
0.42,    -7.770,    -4.631,     2.614   3431.157   658.765    61.931   183.546
0.48,    -9.460,    -5.482,     2.588   3514.373   128.424    36.948    66.722
0.54,   -11.276,    -6.130,     2.794   3553.249    39.829    25.254    31.030
0.60,   -12.956,    -6.738,     2.996   3565.229    23.561    12.823     4.389
0.66,   -14.694,    -7.276,     2.928   3552.829    30.149     4.463     1.568
0.72,   -16.475,    -7.853,     2.619   3586.243     7.634     2.836     1.972
0.78,   -18.303,    -8.495,     2.453   3591.565     4.059     1.802     0.822
0.84,   -20.198,    -9.296,     2.408   3594.496     2.316     0.881     0.526
0.90,   -22.171,   -10.081,     2.237   3597.748     1.142     0.350     0.482
0.96,   -24.160,   -10.866,     2.045   3598.042     0.759     0.039     0.532
1.02,   -26.125,   -11.646,     1.792   3597.683     0.337    -0.435     0.381
1.08,   -28.117,   -12.422,     1.479   3599.391     0.131    -0.494     0.876
1.14,   -30.134,   -13.167,     1.148   3599.138     0.044    -0.477     0.742
1.20,   -32.120,   -13.883,     0.788   3599.227     0.280    -0.406     0.330
1.26,   -34.089,   -14.588,     0.424   3599.390     0.213    -0.338     0.319
1.32,   -36.103,   -15.287,     0.045   3599.300     0.266    -0.292     0.232
1.38,   -38.145,   -16.033,     0.000   3599.468     0.165    -0.495     0.312
0.06,     0.238,     0.158,     1.300   3293.716   2579.309   308.254   2945.717
0.12,     1.170,     0.819,     1.311   3396.359   2954.402   156.760   2448.387
0.18,     1.718,     1.643,     0.788   3516.114   3280.440    60.693   3406.616
0.24,     1.281,     3.015,     0.000   3549.751   3364.916    45.512   3518.686
0.06,     0.146,     0.065,     1.525   3304.138   2613.824   292.795   2970.186
0.12,    -0.344,    -0.184,     2.365   3496.397   2971.333    87.177   3306.248
0.18,    -1.145,    -0.316,     2.432   3514.424   2798.202    82.543   3171.909
0.24,    -1.065,     0.019,     1.888   3419.487   3097.217   133.694   3088.890
0.30,    -0.643,     1.006,     1.458   3451.577   3112.910   112.085   3015.030
0.36,    -1.067,     2.473,     0.951   3542.255   3008.271    49.421   3246.151
0.42,    -2.365,     4.212,     0.000   3460.540   2523.701   118.300   2433.410
0.06,     0.125,     0.140,     1.412   3321.461   2671.122   269.918   3011.825
0.12,     0.343,     0.024,     1.728   3526.915   3315.407    55.116   3390.943
0.18,     1.150,     0.594,     2.082   3436.418   3171.214   106.476   3047.653
0.24,     1.438,     1.211,     2.857   3459.249   3306.741    89.824   3250.157
0.30,     0.164,     1.513,     3.640   3561.346   3244.338    34.603   3435.637
0.36,    -2.214,     1.870,     3.945   3482.679   2432.575   100.722   2918.230
0.42,    -4.979,     2.510,     3.952   3414.397   936.501   181.712   1131.062
0.48,    -7.670,     2.895,     4.050   3103.364   980.980   175.163   630.150
0.54,   -10.158,     3.167,     4.050   3464.123   461.600    48.961   103.745
0.60,   -12.433,     3.277,     4.017   3560.763    65.455    27.190    17.448
0.66,   -14.754,     3.261,     4.020   3586.776    42.487    11.339     8.134
0.72,   -17.025,     3.130,     3.949   3555.303    52.700    11.484     2.634
0.78,   -19.312,     3.169,     4.033   3592.272    17.283     2.347     1.218
0.84,   -21.569,     3.239,     4.312   3594.932     6.572     1.893     1.031
0.90,   -23.730,     3.283,     4.554   3589.865    15.972     2.351     0.761
0.96,   -25.821,     3.130,     4.597   3593.025     5.392     1.061     0.157
1.02,   -27.879,     3.076,     4.492   3596.498     2.727     0.779     0.324
1.08,   -29.970,     3.009,     4.402   3598.191     2.457     0.467     0.269
1.14,   -32.101,     2.986,     4.242   3598.452     1.576     0.575     0.725
1.20,   -34.206,     2.956,     4.011   3598.631     1.196     0.283     0.881
1.26,   -36.321,     2.956,     3.719   3598.987     1.287     0.223     0.845
1.32,   -38.489,     2.974,     3.403   3599.608     0.481    -0.078     0.609
1.38,   -40.642,     3.020,     3.074   3600.000     0.121     0.144     0.609
1.44,   -42.772,     3.044,     2.735   3600.078     0.088     0.158     0.021
1.50,   -44.953,     3.053,     2.382   3600.020     0.085     0.419     0.358
1.56,   -47.165,     3.058,     1.944   3600.061     0.418     0.286     0.364
1.62,   -49.342,     3.068,     1.460   3599.731     0.553     0.412     0.135
1.68,   -51.548,     3.106,     0.957   3599.769     0.755     0.431     0.051
1.74,   -53.791,     3.104,     0.413   3599.990     0.508     0.219    -0.183
1.80,   -55.998,     3.093,     0.000   3600.234     0.318     0.159     0.018
0.06,    -0.143,    -0.014,     1.253   3410.613   2924.104   173.304   3230.229
0.12,    -0.878,     0.196,     1.683   3486.509   2845.503    95.099   3028.354
0.18,    -2.011,    -0.188,     1.745   3558.132   2472.133    35.467   2928.397
0.24,    -2.087,    -0.739,     1.782   3408.437   3023.208   117.158   2800.025
0.30,    -1.828,    -1.058,     1.535   3457.459   1984.660   101.544   1290.097
0.36,    -1.479,    -1.749,     0.952   3277.101   2439.062   231.358   1984.506
0.42,    -1.120,    -2.508,     0.389   3484.959   2135.215   108.301   2034.001
0.48,    -1.526,    -3.463,     0.000   3447.488   2753.432   119.636   3186.418
0.06,     0.247,     0.111,     1.428   3425.060   2978.019   158.062   3270.246
0.12,     0.715,     0.716,     1.974   3482.024   3220.177    84.605   3184.348
0.18,    -0.091,     0.918,     2.595   3540.206   3271.564    48.241   3410.637
0.24,    -1.406,     1.536,     3.520   3503.262   3259.393    55.551   3270.040
0.30,    -2.364,     2.549,     4.604   3407.034   2029.902   130.980   1895.701
0.36,    -3.727,     3.502,     5.730   3320.858   1512.914   179.563   1271.344
0.42,    -5.156,     4.408,     7.047   3208.283   1464.299   113.300   1079.926
0.48,    -6.643,     5.305,     8.452   3226.057   586.079    32.286   293.450
0.54,    -7.994,     6.074,     9.993   2331.642   663.676    31.156   191.328
0.60,    -9.363,     6.839,    11.485   2398.131   180.456     6.869    24.375
0.06,    -0.211,     0.025,     1.419   3427.948   3046.497   144.698   3295.671
0.12,    -0.255,     0.182,     1.543   3462.596   3099.596    94.754   3035.920
0.18,    -0.546,     0.218,     1.839   3547.938   3138.826    36.109   3235.013
0.24,    -0.402,    -0.061,     1.833   3422.594   3004.130   122.449   2333.657
0.30,    -0.786,     0.026,     2.009   3479.879   2734.070   136.947   2651.152
0.36,    -0.913,     0.205,     2.482   3490.374   2817.386    63.646   1887.280
0.42,    -1.580,     0.421,     2.733   3560.005   2861.673    43.931   3191.348
0.48,    -2.264,     0.536,     3.034   3530.986   3079.570    43.544   3062.398
0.54,    -3.373,     0.876,     3.384   3511.002   2678.024    72.741   2840.301
0.60,    -4.375,     1.417,     3.366   3464.255   1391.977   102.578   540.992
0.66,    -5.118,     1.706,     3.351   3427.263   1599.620   131.239   672.364
0.72,    -5.981,     2.114,     3.500   3548.839   802.484    44.458   385.160
0.78,    -6.700,     2.558,     3.679   3545.327   387.175    55.102   176.567
0.84,    -7.365,     3.018,     3.849   3542.472   316.913    60.317   116.662
0.90,    -7.875,     3.491,     3.933   3486.619   872.502    81.496   307.865
0.96,    -8.382,     4.143,     3.687   3558.518   295.975    37.040    68.462
1.02,    -8.952,     4.516,     3.354   3500.820   505.396    87.534    95.616
1.08,    -9.599,     4.678,     3.052   3556.357   529.735    49.659    97.708
1.14,   -10.256,     4.992,     2.878   3523.128   755.287   103.803   204.550
1.20,   -11.012,     5.288,     2.501   3496.085   1033.703   118.514   152.626
1.26,   -11.651,     5.683,     2.009   3554.759   124.855    65.443    31.149
1.32,   -12.245,     6.083,     1.299   3550.998   167.580    66.324    75.133
1.38,   -13.015,     6.570,     0.605   3538.687    87.321    63.283    41.386
1.44,   -13.864,     6.898,     0.000   3573.910    84.812    24.335     9.988
0.06,    -0.075,     0.305,     1.291   3406.153   3060.617   141.239   3318.968
0.12,     0.149,     1.617,     1.153   3489.559   3242.661    56.417   2982.337
0.18,     1.240,     3.097,     0.238   3527.937   3093.351    64.734   3205.335
0.24,     2.139,     5.000,     0.000   3490.045   3153.720    88.578   3278.692
0.06,    -0.325,    -0.167,     1.549   3404.120   3046.973   142.191   3316.534
0.12,    -1.118,    -0.589,     2.851   3533.446   3185.934    42.368   3351.215
0.18,    -2.091,    -1.130,     4.416   3558.117   3263.090    34.151   3282.547
0.24,    -3.793,    -1.257,     6.046   3523.250   1896.269    80.911   1407.103
0.30,    -5.812,    -1.435,     7.523   3528.165   530.919    40.335    64.586
0.36,    -7.660,    -1.322,     8.848   3560.915   436.732    11.362   225.232
0.42,    -9.479,    -1.297,    10.192   3581.251   181.504     2.255    16.926
0.06,     0.376,    -0.012,     1.453   3403.330   2997.314   147.117   3298.739
0.12,     1.641,    -0.135,     1.388   3498.330   3329.085    72.794   3192.083
0.18,     3.331,     0.364,     0.606   3540.898   3450.458    28.523   3492.073
0.24,     4.812,     1.029,     0.000   3553.030   3406.185    28.889   3552.442
0.06,    -0.267,    -0.158,     1.540   3402.134   2953.267   152.165   3280.332
0.12,    -0.800,    -0.324,     1.765   3491.990   3217.488    70.900   3173.853
0.18,    -0.202,    -0.217,     1.376   3509.107   3281.706    62.873   3292.978
0.24,    -0.345,     0.004,     0.842   3561.524   3279.511    31.899   3468.047
0.30,    -0.372,     0.719,     0.000   3496.767   3293.885    60.171   3374.147
0.06,     0.293,     0.027,     1.356   3406.834   2886.428   156.276   3264.432
0.12,     1.654,    -0.311,     1.290   3512.304   3318.907    63.950   3393.728
0.18,     4.220,    -1.329,     1.234   3485.063   3407.585    74.956   3190.112
0.24,     6.691,    -1.604,     0.909   3569.693   3576.571    12.348   3572.512
0.30,     9.691,    -1.666,     0.548   3585.347   3588.752     4.127   3593.070
0.36,    12.963,    -1.077,     0.685   3592.258   3597.158     1.418   3598.142
0.42,    16.145,    -0.383,     0.563   3598.417   3597.089     0.073   3599.312
0.48,    20.237,     0.072,     0.177   3599.195   3600.063    -0.348   3599.810
0.54,    24.115,     0.378,     0.653   3599.599   3599.961    -0.417   3599.662
0.60,    27.954,    -0.393,     1.390   3599.713   3600.212    -0.199   3599.489
0.66,    31.583,    -1.339,     2.705   3599.799   3600.401    -0.561   3599.671
0.72,    35.928,    -2.146,     3.855   3599.725   3600.401    -0.443   3599.886
0.78,    39.510,    -3.026,     5.081   3599.406   3600.298    -0.216   3600.055
0.84,    42.853,    -4.003,     6.321   3599.475   3599.691    -0.257   3600.130
0.90,    47.367,    -4.943,     7.503   3599.567   3599.410    -0.248   3600.185
0.96,    52.889,    -5.891,     8.630   3599.726   3598.884    -0.399   3599.713
1.02,    58.999,    -6.857,     9.744   3600.007   3598.511    -0.238   3600.232
1.08,    65.596,    -7.805,    10.827   3599.753   3597.840    -0.207   3600.393
0.06,     0.027,    -0.127,     1.578   3422.659   2587.688   169.557   3219.837
0.12,     0.053,    -0.149,     1.429   3547.137   3389.534    34.405   3503.149
0.18,     0.166,    -0.502,     0.810   3509.800   3126.672    66.979   3194.574
0.24,     0.425,    -0.590,     1.150   3549.462   3413.338    29.941   3506.996
0.30,     0.673,    -0.335,     1.899   3473.999   3320.935    59.799   2920.896
0.36,     1.620,     0.279,     3.158   3503.001   3429.139    55.177   3241.488
0.42,     2.781,     0.963,     4.975   3494.012   3358.528    42.883   3091.917
0.48,     4.291,     1.580,     6.966   3587.144   2572.073    15.378   3378.705
0.54,     5.673,     2.203,     8.701   3582.188   1262.281    13.194   3358.819
0.60,     7.133,     2.585,    10.042   3584.934   866.453     9.315   3434.972
0.06,    -0.272,    -0.132,     1.280   3425.903   2401.768   178.931   3190.296
0.12,    -0.709,    -1.069,     1.676   3506.594   3283.207    57.117   3250.444
0.18,    -0.875,    -2.291,     2.889   3516.353   3373.224    66.467   3065.593
0.24,    -1.239,    -3.694,     4.138   3554.523   2776.839    35.871   2912.767
0.30,    -2.105,    -4.988,     4.972   3559.991   2127.448    41.322   2773.819
0.36,    -3.042,    -6.397,     5.854   3570.967   633.007    18.318   1077.151
0.42,    -4.024,    -7.720,     6.605   3460.599   873.190    48.176   132.875
0.48,    -5.006,    -8.859,     7.384   3528.328   902.703    21.068   520.711
0.54,    -5.882,    -9.946,     8.131   3546.660   493.724    13.729   192.708
0.60,    -6.825,   -11.036,     8.932   3573.766   130.318     2.256    37.106
0.66,    -7.702,   -12.004,     9.754   3562.576    98.047     2.994    18.196
0.72,    -8.583,   -12.832,    10.459   3568.639    57.954     0.469     3.632
0.06,    -0.199,     0.122,     1.411   3438.187   1980.953   192.213   3146.589
0.12,    -0.386,     0.056,     1.522   3498.246   3241.684    65.236   3259.873
0.18,    -1.115,    -0.095,     1.824   3537.719   1121.124    64.862   2620.079
0.24,    -1.495,    -0.691,     2.313   3519.550   3288.188    34.699   2988.819
0.30,    -1.983,    -1.812,     3.138   3569.155   2238.780    26.427   2700.438
0.36,    -2.601,    -2.898,     4.108   3470.709   2885.703    57.721   1241.073
0.42,    -3.632,    -4.296,     5.159   3568.238   756.553    27.290   751.338
0.48,    -4.767,    -5.846,     6.245   3525.590   581.107    42.289   243.587
0.54,    -5.925,    -7.349,     7.421   3489.380   719.124    25.258    98.950
0.60,    -7.172,    -8.742,     8.547   3562.237   141.743     7.989    85.364
0.66,    -8.356,   -10.069,     9.903   3545.498   231.952     4.826    34.771
0.72,    -9.612,   -11.425,    11.261   3551.039   141.852     1.282     5.159
0.06,     0.219,    -0.059,     1.493   3456.541   1557.542   195.060   3132.933
0.12,     1.700,    -0.518,     1.934   3502.013   3470.978    52.335   3366.600
0.18,     3.839,    -1.296,     2.150   3546.917   3522.320    26.066   3514.798
0.24,     6.706,    -2.482,     2.495   3567.801   3437.749    26.937   3540.703
0.30,     9.727,    -3.006,     2.759   3581.332   3556.242    10.681   3578.473
0.36,    12.524,    -3.261,     2.519   3588.427   3514.458     7.673   3591.833
0.42,    14.361,    -3.750,     2.243   3594.448   3542.494     5.397   3593.506
0.48,    15.957,    -5.079,     1.490   3596.016   3579.682     2.277   3598.763
0.54,    16.849,    -5.990,     0.776   3597.779   3591.096     0.982   3599.319
0.60,    17.847,    -6.952,     0.645   3598.887   3593.880     1.057   3599.496
0.66,    18.540,    -8.031,     0.627   3597.956   3598.471     0.922   3599.641
0.72,    19.165,    -9.340,     0.456   3598.364   3598.662     0.856   3599.765
0.78,    20.033,    -9.928,     0.486   3597.571   3599.146     0.695   3599.842
0.84,    20.912,   -10.176,     0.000   3598.791   3599.423     0.442   3599.995
0.06,    -0.171,     0.088,     1.414   3470.826   1297.417   188.322   3140.198
0.12,    -0.739,    -0.153,     1.569   3524.437   1645.982    94.692   2626.758
0.18,    -1.090,    -0.418,     2.103   3544.062   3277.735    23.527   2841.730
0.24,    -1.445,    -1.242,     3.421   3529.108   2824.440    65.665   3059.886
0.30,    -2.517,    -2.355,     4.895   3586.983   721.843    13.331   1478.459
0.36,    -4.113,    -3.382,     6.428   3573.278   351.526    25.911   923.498
0.42,    -5.637,    -4.419,     7.925   3548.232   343.385    22.850   378.685
0.48,    -7.101,    -5.477,     9.293   3529.201   146.424     8.561    76.018
0.54,    -8.595,    -6.522,    10.627   3507.287   112.824     4.254    19.908
0.06,     0.184,    -0.038,     1.299   3474.483   1242.599   183.197   3139.332
0.12,     0.371,     0.163,     1.779   3561.316   3273.935    26.026   3516.365
0.18,     1.086,     1.314,     2.100   3497.706   3304.518    67.468   3172.072
0.24,     1.645,     2.788,     2.181   3528.280   3186.967    48.613   3200.955
0.30,     1.882,     3.968,     2.621   3551.574   2933.180    63.416   3370.978
0.36,     2.297,     5.529,     2.683   3552.799   3398.973    40.336   3473.966
0.42,     1.990,     6.446,     2.394   3515.224   3421.843    44.182   3223.209
0.48,     0.893,     6.877,     1.905   3573.722   3366.263    17.026   3493.344
0.54,    -0.917,     7.210,     1.953   3572.974   3503.151    15.467   3548.150
0.60,    -3.099,     7.203,     1.957   3547.257   3018.929    48.843   3200.536
0.66,    -4.955,     6.957,     2.340   3516.904   2215.593   169.263   2564.141
0.72,    -7.010,     6.396,     2.900   3565.318   1039.604    35.851   606.857
0.78,    -9.199,     6.134,     3.425   3497.648   2129.735    83.764   880.272
0.84,   -11.525,     5.862,     4.226   3573.095   342.139    36.667    55.175
0.90,   -13.985,     5.399,     5.092   3565.527   603.491    41.456    29.153
0.96,   -16.459,     4.908,     5.657   3574.383   482.807    14.621     9.699
1.02,   -18.938,     4.466,     6.050   3573.192   434.397    12.078     5.563
1.08,   -21.422,     3.815,     6.348   3582.597   264.501     4.928     2.072
1.14,   -23.967,     3.033,     6.612   3590.733   295.451     2.619     0.836
1.20,   -26.565,     2.073,     6.760   3592.895   217.011     1.320     0.339
1.26,   -29.162,     0.865,     7.048   3591.740   168.138     0.734     0.377
1.32,   -31.727,    -0.491,     7.156   3590.373   125.927     0.647     0.217
1.38,   -34.387,    -1.810,     7.398   3595.690    58.239    -0.030    -0.116
1.44,   -37.055,    -3.234,     7.612   3593.713    59.312     0.096    -0.236
1.50,   -39.755,    -4.753,     7.767   3597.158    32.749    -0.201     0.015
1.56,   -42.579,    -6.308,     7.900   3597.574    17.793    -0.417    -0.043
1.62,   -45.506,    -7.849,     7.950   3597.510    11.355    -0.348    -0.138
1.68,   -48.424,    -9.481,     7.909   3597.814     4.014     0.022    -0.421
1.74,   -51.266,   -11.109,     7.785   3597.679     2.929     0.057    -0.271
1.80,   -54.180,   -12.758,     7.597   3598.089     1.684    -0.230    -0.298
1.86,   -57.065,   -14.470,     7.434   3598.911     1.480    -0.322    -0.297
1.92,   -59.957,   -16.262,     7.194   3599.201     0.834    -0.241    -0.265
1.98,   -62.952,   -18.009,     6.942   3599.227     0.572    -0.030    -0.073
2.04,   -65.873,   -19.683,     6.676   3599.282     0.588     0.294     0.215
2.10,   -68.752,   -21.450,     6.406   3599.366     0.450     0.223     0.385
2.16,   -71.745,   -23.235,     6.129   3599.197     0.668     0.032     0.298
2.22,   -74.768,   -24.915,     5.774   3599.112     0.620     0.197     0.470
2.28,   -77.707,   -26.529,     5.404   3599.208     0.500     0.223     0.601
2.34,   -80.652,   -28.107,     5.100   3599.359     0.432     0.397     0.589
2.40,   -83.706,   -29.635,     4.754   3599.500     0.469     0.164     0.354
2.46,   -86.758,   -31.138,     4.259   3599.458     0.156     0.201     0.440
2.52,   -89.719,   -32.599,     3.728   3599.506    -0.106     0.084     0.129
2.58,   -92.733,   -34.002,     3.221   3599.613    -0.198     0.265    -0.233
2.64,   -95.836,   -35.460,     2.615   3599.592    -0.019     0.278    -0.592
2.70,   -98.849,   -36.976,     1.922   3599.613    -0.045    -0.121    -0.049
2.76,   -101.828,   -38.403,     1.238   3599.502     0.039    -0.377    -0.100
2.82,   -104.925,   -39.839,     0.521   3599.593     0.170    -0.503     0.275
2.88,   -107.988,   -41.387,     0.000   3599.575    -0.098    -0.290     0.374
0.06,     0.010,     0.204,     1.416   3483.362   1256.669   167.315   3142.950
0.12,     0.822,     0.858,     2.343   3485.861   3259.416    83.195   2483.254
0.18,     2.803,     1.391,     3.284   3541.384   3231.442    47.721   3376.101
0.24,     5.904,     2.489,     4.441   3545.971   3234.635    39.254   3448.262
0.30,     8.688,     3.666,     5.729   3563.349   2684.326    38.147   3494.954
0.36,    11.770,     4.521,     7.399   3575.931   2124.523    19.265   3566.272
0.42,    14.746,     5.709,     8.980   3593.246   656.485     7.351   3590.472
0.48,    17.604,     7.280,    10.501   3584.779   229.597    11.850   3580.547
0.06,    -0.112,    -0.099,     1.290   3485.387   1312.506   162.280   3152.474
0.12,     0.482,    -0.795,     1.666   3442.781   3303.139    91.479   3217.580
0.18,     0.998,    -1.455,     2.187   3534.564   3244.506    51.581   3406.140
0.24,     1.281,    -2.209,     1.951   3481.623   3086.808    59.858   2217.781
0.30,     1.557,    -3.059,     1.978   3534.893   3296.623    49.872   3412.476
0.36,     1.916,    -4.113,     2.033   3534.041   3256.297    44.541   3333.304
0.42,     1.555,    -5.162,     2.396   3556.113   3304.218    41.374   3446.065
0.48,     0.328,    -6.221,     3.414   3575.065   3138.492    25.632   3504.004
0.54,    -1.460,    -6.666,     4.979   3561.096   3123.360    22.972   3416.771
0.60,    -2.952,    -6.893,     6.540   3525.984   1757.760    40.634   2313.295
0.66,    -4.568,    -7.268,     8.018   3556.315    65.114     9.490   751.592
0.72,    -6.235,    -7.842,     9.689   3555.277    20.244     7.839   137.804
0.78,    -7.905,    -8.578,    11.285   3582.315     2.565     0.846    34.215
0.06,     0.153,    -0.023,     1.368   3489.199   1741.087   139.739   3226.963
0.12,     0.528,    -0.097,     1.758   3531.189   3139.086    63.348   3323.792
0.18,    -0.129,    -0.485,     1.771   3575.240   2694.363    20.970   3349.343
0.24,    -1.194,    -0.871,     1.919   3551.590   3201.913    36.504   3350.518
0.30,    -2.200,    -0.783,     2.011   3540.554   2333.932    31.452   1410.166
0.36,    -2.320,    -0.809,     2.271   3423.518   2978.006   126.517   2903.889
0.42,    -2.000,    -0.879,     2.973   3563.262   1043.412    33.899   1798.311
0.48,    -1.346,    -1.270,     3.927   3588.647   760.767     7.037   1363.798
0.54,    -0.653,    -1.644,     4.893   3588.359   573.013    19.136   1934.618
0.60,    -0.010,    -2.010,     5.831   3570.579   646.247    42.367   2719.035
0.66,     0.512,    -2.641,     6.763   3566.813   789.947    19.537   3069.311
0.72,     1.213,    -3.634,     7.691   3553.575   133.504    14.825   2540.975
0.78,     1.862,    -4.649,     8.686   3581.797    27.090     4.157   1723.406
0.84,     2.534,    -5.623,     9.410   3570.264    12.347     3.495   1308.585
0.90,     3.167,    -6.431,    10.212   3547.942    16.136     5.548   2125.190
0.06,    -0.079,    -0.064,     1.227   3497.882   2169.257   116.162   3285.127
0.12,    -0.780,    -0.121,     1.181   3555.752   1589.193    35.219   3045.537
0.18,    -1.931,    -0.402,     0.570   3543.518   2777.950    55.126   3319.950
0.24,    -3.144,    -0.701,     0.145   3513.171   1865.224    65.981   2355.074
0.30,    -4.788,    -0.642,     0.234   3484.236   799.038   122.031   2406.271
0.36,    -6.651,    -0.483,     0.293   3521.104   590.192    84.480   909.944
0.42,    -8.506,    -0.182,     0.574   3506.600   147.197    55.863    20.611
0.48,   -10.351,    -0.076,     0.817   3542.221    29.302    53.658    70.901
0.54,   -12.118,     0.069,     0.878   3548.859    45.328    33.519    30.864
0.60,   -13.766,     0.237,     1.040   3520.868    34.281    41.804    28.977
0.66,   -15.384,     0.403,     1.215   3586.333     2.339     5.278     0.985
0.72,   -17.019,     0.559,     1.441   3587.498     2.075     5.952     0.859
0.78,   -18.647,     0.635,     1.786   3559.569    10.139    22.957     7.148
0.84,   -20.388,     0.808,     1.906   3595.496     0.848     3.022     0.702
0.90,   -22.196,     0.892,     2.189   3596.834     1.188     2.053     0.557
0.96,   -23.981,     0.988,     2.318   3596.084     1.166     3.292     0.311
1.02,   -25.802,     1.037,     2.435   3598.250     0.469     2.573     0.166
1.08,   -27.662,     1.082,     2.513   3598.101     0.802     1.482     0.159
1.14,   -29.507,     1.113,     2.549   3596.941     0.702     0.784     0.389
1.20,   -31.350,     1.131,     2.522   3598.234     0.148     0.663     0.230
1.26,   -33.239,     1.144,     2.452   3599.029     0.280     0.768    -0.026
1.32,   -35.140,     1.191,     2.332   3598.670     0.015     0.205     0.040
1.38,   -37.020,     1.246,     2.182   3598.758     0.013     0.533     0.400
1.44,   -38.927,     1.302,     2.020   3598.916    -0.027     0.481     0.428
1.50,   -40.864,     1.330,     1.804   3598.823    -0.034     0.527     0.376
1.56,   -42.774,     1.350,     1.546   3599.425     0.140     0.222     0.339
1.62,   -44.699,     1.407,     1.253   3599.542    -0.012     0.238     0.391
1.68,   -46.663,     1.449,     0.934   3599.399    -0.049     0.289     0.204
1.74,   -48.607,     1.476,     0.586   3599.728     0.159     0.152     0.233
1.80,   -50.561,     1.519,     0.168   3599.793     0.450     0.036    -0.111
1.86,   -52.565,     1.561,     0.000   3599.680     0.588     0.330     0.069
0.06,    -0.140,    -0.032,     1.510   3505.132   2277.693   102.145   3284.354
0.12,    -0.275,    -0.053,     2.088   3477.991   2627.192    90.855   1596.849
0.18,    -0.257,    -0.385,     2.551   3483.431   2510.430    92.149   2285.604
0.24,    -0.762,    -0.682,     2.605   3572.430   1676.332    40.027   2919.006
0.30,    -2.048,    -1.010,     2.966   3565.000   1870.294    52.550   2713.286
0.36,    -3.529,    -1.538,     3.295   3552.575   1530.225    44.568   1434.553
0.42,    -5.031,    -1.954,     3.553   3576.069   559.612    20.824   1122.782
0.48,    -6.791,    -2.218,     3.807   3565.351   480.864    42.624   237.300
0.54,    -8.588,    -2.409,     4.465   3545.461   706.022    37.835   1102.703
0.60,   -10.433,    -2.409,     5.123   3586.562    43.389     7.893    64.524
0.66,   -12.368,    -2.265,     5.766   3578.348    56.592    14.907    44.079
0.72,   -14.255,    -2.284,     6.513   3560.329    26.002     8.966    27.172
0.78,   -16.034,    -2.299,     7.196   3592.764     6.380     3.163     7.235
0.84,   -17.731,    -2.242,     7.938   3593.124     1.393     1.552     1.633
0.90,   -19.448,    -2.087,     8.793   3595.218     1.117     1.073     0.052
0.96,   -21.171,    -1.744,     9.908   3595.152     0.331     0.614    -0.080
1.02,   -22.829,    -1.154,    11.085   3590.334     0.317     0.471    -0.329
0.06,     0.261,     0.158,     1.457   3507.430   2381.784    94.483   3291.924
0.12,     0.528,     0.531,     2.822   3526.737   2976.778    54.442   3278.474
0.18,     0.654,     0.736,     4.746   3446.368   2508.363    68.994   1826.113
0.24,     0.381,     1.066,     6.415   3528.344   1516.080    42.034   2780.705
0.30,    -0.531,     1.083,     7.994   3583.179   203.491    15.397   2371.910
0.36,    -1.284,     0.991,     9.482   3577.200   191.115     7.342   2770.364
0.42,    -2.045,     0.777,    10.893   3577.386    12.608     1.637   735.165
0.06,     0.044,    -0.205,     1.500   3507.886   2454.509    90.832   3291.191
0.12,    -0.050,    -1.206,     2.106   3527.406   3103.671    50.936   3359.471
0.18,     0.740,    -2.787,     2.523   3490.393   3032.089    63.563   2702.611
0.24,     1.063,    -4.893,     2.502   3584.527   2530.141    14.786   3243.443
0.30,     1.545,    -7.495,     2.644   3551.152   3004.050    38.561   3346.350
0.36,     1.325,   -10.386,     2.892   3582.534   1567.230    19.648   3107.551
0.42,     1.240,   -13.232,     3.571   3448.287   1482.167    58.032   1780.298
0.48,     0.902,   -16.142,     3.771   3582.580   870.266    22.131   3238.588
0.54,     1.017,   -18.972,     4.123   3583.152   253.439    13.615   3088.486
0.60,     1.298,   -21.602,     4.611   3556.965   182.178    16.518   2523.876
0.66,     1.659,   -24.136,     5.265   3559.438    90.068    17.177   2471.258
0.72,     2.010,   -26.265,     6.154   3566.606    44.033     9.753   2492.038
0.78,     2.086,   -28.137,     7.209   3575.698    44.988    21.679   2912.912
